Timestamp,BB,JJ,FF,MM,DD,HH,AA,II,PnL,Cum PnL,BBJJ PnL,BBJJ Cum PnL,FFMM PnL,FFMM Cum PnL,DDHH PnL,DDHH Cum PnL,AAII PnL,AAII Cum PnL
01/01/2018 01:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 01:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 01:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 01:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 01:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 01:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 01:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 01:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 02:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,88.0,-0.0,-0.0,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:45,9218.4,-3559.4999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5658.9,5746.9,5658.9,5658.9,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:50,-9177.0,3652.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5524.6,222.29999999999927,-5524.6,134.29999999999927,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 03:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,222.29999999999927,-0.0,134.29999999999927,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,222.29999999999927,-0.0,134.29999999999927,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,222.29999999999927,-0.0,134.29999999999927,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:10,8521.25,-3403.4500000000003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5117.799999999999,5340.0999999999985,5117.799999999999,5252.0999999999985,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:15,9022.5,-3557.25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5465.25,10805.349999999999,5465.25,10717.349999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:20,2306.9,-869.55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1437.3500000000001,12242.699999999999,1437.3500000000001,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 04:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 05:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12242.699999999999,-0.0,12154.699999999999,-0.0,88.0,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:25,-0.0,-0.0,-15165.9,11370.0,-0.0,-0.0,-0.0,-0.0,-3795.8999999999996,8446.8,-0.0,12154.699999999999,-3795.8999999999996,-3707.8999999999996,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:30,-0.0,-0.0,13671.45,-10200.6,-0.0,-0.0,-0.0,-0.0,3470.8500000000004,11917.65,-0.0,12154.699999999999,3470.8500000000004,-237.04999999999927,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:35,-0.0,-0.0,1556.1000000000001,-1226.55,-0.0,-0.0,-0.0,-0.0,329.5500000000002,12247.2,-0.0,12154.699999999999,329.5500000000002,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12247.2,-0.0,12154.699999999999,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12247.2,-0.0,12154.699999999999,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12247.2,-0.0,12154.699999999999,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 06:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12247.2,-0.0,12154.699999999999,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:00,-11482.75,4525.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6956.95,5290.250000000001,-6956.95,5197.749999999999,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:05,-8383.199999999999,3334.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5048.399999999999,241.85000000000218,-5048.399999999999,149.35000000000036,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,241.85000000000218,-0.0,149.35000000000036,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,241.85000000000218,-0.0,149.35000000000036,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,241.85000000000218,-0.0,149.35000000000036,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,241.85000000000218,-0.0,149.35000000000036,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,241.85000000000218,-0.0,149.35000000000036,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,241.85000000000218,-0.0,149.35000000000036,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,241.85000000000218,-0.0,149.35000000000036,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,241.85000000000218,-0.0,149.35000000000036,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,241.85000000000218,-0.0,149.35000000000036,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 07:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,241.85000000000218,-0.0,149.35000000000036,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:00,11411.4,-4505.849999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6905.55,7147.400000000002,6905.55,7054.900000000001,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:05,8400.0,-3239.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5161.0,12308.400000000001,5161.0,12215.900000000001,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12308.400000000001,-0.0,12215.900000000001,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12308.400000000001,-0.0,12215.900000000001,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12308.400000000001,-0.0,12215.900000000001,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:25,-14541.599999999999,5709.599999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8832.0,3476.4000000000015,-8832.0,3383.9000000000015,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:30,14071.8,-5526.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8545.3,12021.7,8545.3,11929.2,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12021.7,-0.0,11929.2,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:40,598.8,-236.85000000000002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,361.94999999999993,12383.650000000001,361.94999999999993,12291.150000000001,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12383.650000000001,-0.0,12291.150000000001,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12383.650000000001,-0.0,12291.150000000001,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 08:55,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12383.650000000001,-0.0,12291.150000000001,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:00,-11641.5,4596.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7045.0,5338.6500000000015,-7045.0,5246.1500000000015,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:05,-8159.0,3249.25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4909.75,428.90000000000146,-4909.75,336.40000000000146,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,428.90000000000146,-0.0,336.40000000000146,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,428.90000000000146,-0.0,336.40000000000146,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,428.90000000000146,-0.0,336.40000000000146,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,428.90000000000146,-0.0,336.40000000000146,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,428.90000000000146,-0.0,336.40000000000146,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:35,12069.75,-4734.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7335.75,7764.6500000000015,7335.75,7672.1500000000015,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:40,-12033.45,4755.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7278.450000000001,486.2000000000007,-7278.450000000001,393.7000000000007,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,486.2000000000007,-0.0,393.7000000000007,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,486.2000000000007,-0.0,393.7000000000007,-0.0,92.50000000000091,-0.0,-0.0,-0.0,-0.0
01/01/2018 09:55,-0.0,-0.0,-14118.4,10761.6,-0.0,-0.0,-0.0,-0.0,-3356.7999999999993,-2870.5999999999985,-0.0,393.7000000000007,-3356.7999999999993,-3264.2999999999984,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:00,-0.0,-0.0,-7834.849999999999,5855.900000000001,-0.0,-0.0,-0.0,-0.0,-1978.949999999999,-4849.549999999997,-0.0,393.7000000000007,-1978.949999999999,-5243.249999999997,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-4849.549999999997,-0.0,393.7000000000007,-0.0,-5243.249999999997,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:10,10778.4,-4263.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6515.099999999999,1665.550000000002,6515.099999999999,6908.8,-0.0,-5243.249999999997,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:15,8986.5,-3471.6000000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5514.9,7180.450000000002,5514.9,12423.7,-0.0,-5243.249999999997,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,7180.450000000002,-0.0,12423.7,-0.0,-5243.249999999997,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,7180.450000000002,-0.0,12423.7,-0.0,-5243.249999999997,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,7180.450000000002,-0.0,12423.7,-0.0,-5243.249999999997,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:35,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,7180.450000000002,-0.0,12423.7,-0.0,-5243.249999999997,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,7180.450000000002,-0.0,12423.7,-0.0,-5243.249999999997,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,7180.450000000002,-0.0,12423.7,-0.0,-5243.249999999997,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:50,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,7180.450000000002,-0.0,12423.7,-0.0,-5243.249999999997,-0.0,-0.0,-0.0,-0.0
01/01/2018 10:55,-0.0,-0.0,14058.9,-10544.800000000001,-0.0,-0.0,-0.0,-0.0,3514.0999999999985,10694.55,-0.0,12423.7,3514.0999999999985,-1729.1499999999987,-0.0,-0.0,-0.0,-0.0
